index,language,difficulty,success,cleanliness_score,comment_ratio,long_line_ratio,avg_line_length,indent_entropy,identifier_style_mix,title
2412,php,medium,1,84.01,0.1111,0.0,38.7,1.937,4,Write a PHP function `smoothScroll` that simulates smooth scrolling to a specified element on a webpage.
2413,php,easy,1,81.52,0.129,0.0,36.16,2.211,3,"Write a PHP function named `videoStitching` that takes an array of video clips and a target time, and returns the minimum number of clips needed to cover the entire target time. If it's impossible to cover, return -1."
2414,php,hard,0,77.4,0.0,0.0,29.04,2.574,4,Implement a TaskManager class in PHP that manages a collection of tasks with the following functionality:
2415,php,hard,0,79.44,0.1622,0.0,40.69,1.808,5,Implement a user registration and authentication system in PHP. The system should provide the following functionality:
2416,php,hard,1,81.48,0.1017,0.0,31.05,1.947,4,Write a PHP function `authenticateUser` to implement user authentication and password change functionality. The function should handle the following cases:
2417,php,medium,1,77.97,0.0465,0.0,25.86,2.42,4,Write a PHP program that implements two functions: `createPrintFunctions` and `executePrintFunctions`.
2418,php,easy,1,78.06,0.0968,0.0,32.06,1.685,4,PHP Class Implementation: Person and its Greeting Method
2419,php,medium,1,82.63,0.1429,0.0,31.82,1.963,4,Write a PHP function `setupDraggableElement` that prepares data for making an element draggable on a webpage. The function should support the following features:
2420,php,medium,0,81.12,0.1212,0.0,35.38,2.074,4,Implement a NavigationManager class in PHP to manage the open/close state of navigation elements. The class should meet these requirements:
2421,php,hard,0,73.8,0.0,0.0,34.81,2.164,5,Implement a plant management system using PHP. The system should provide the following functionalities:
2422,php,medium,1,82.41,0.1957,0.0,32.3,1.435,4,Write a PHP function `processString` that processes an input string and formats it according to different options. The function requirements are:
2423,php,hard,0,75.94,0.0,0.0,36.0,2.562,5,Create a PHP function `createSearchHandler` that implements a search handler with the following requirements:
2424,php,easy,0,78.04,0.0862,0.0,34.66,2.197,4,"Write a PHP function `findClosestWireIntersection` that calculates all intersection points between two wire paths and returns the intersection closest to the origin (0,0) along with its Manhattan distance."
2425,php,hard,0,59.79,0.0,0.1509,49.34,2.08,5,Write a PHP program to implement a menu management system. The system should include the following features:
2426,php,hard,0,81.31,0.1194,0.0,29.0,1.924,5,Implement an AuthManager class to manage user authentication state in PHP. The class must meet the following requirements:
2427,php,hard,0,81.5,0.0588,0.0,26.84,2.16,3,PHP Movie Genre Manager
2428,php,hard,0,79.06,0.028,0.0,33.82,1.799,5,Implement a Company Employee Management System in PHP
2429,php,medium,0,79.73,0.0,0.0,27.92,1.483,4,"Write a PHP function `addTwoNumbers` that takes two non-negative integers represented as linked lists and returns their sum (also as a linked list). The digits in the linked lists are stored in reverse order, with each node containing a single digit (0-9)."
2430,php,hard,0,75.78,0.0,0.0,29.82,2.266,5,Implement a `CenterService` class in PHP that manages centers with the following operations:
2431,php,hard,1,78.67,0.0238,0.0,28.1,1.911,4,Implement a cache manager that can load and cache specific information from a given data object. The cache manager must meet the following requirements:
2432,php,medium,1,82.97,0.1346,0.0,29.75,1.802,4,PHP Programming Problem: Heap Sort Animation Tracking
2433,php,medium,0,73.98,0.0283,0.0189,30.8,2.514,5,Implement a Tic-Tac-Toe game class called TicTacToe with the following functionality:
2434,php,hard,1,80.07,0.0,0.0,31.2,1.775,4,Implement an Auto-Refresh WebSocket Client in PHP
2435,php,medium,0,79.01,0.0,0.0,32.12,1.814,5,Implement a PHP class `SignaturePadSimulator` that simulates a signature pad with the following functionality:
2436,php,easy,1,83.82,0.1613,0.0,25.26,2.119,4,Write a PHP function `countBinaryDigits` that takes an array as input and returns an associative array containing the counts of 0s and 1s in the array. Ignore all elements that are not 0 or 1.
2437,php,hard,0,74.86,0.0196,0.0196,32.98,2.646,4,Write a PHP function `elementConditionChecker` that checks if a set of page elements meet specific conditions and returns the check results.
2438,php,hard,0,79.91,0.0562,0.0,31.71,2.39,4,Implement a comment management system using PHP. The system should be able to add comments and retrieve comment lists for specific articles.
2439,php,hard,0,76.96,0.01,0.0,31.5,2.377,5,Implement a RoomManager class in PHP that manages chat rooms with the following functionality:
2440,php,medium,1,78.77,0.0909,0.0,39.12,2.293,4,Write a PHP function `generateSequence` that generates an integer sequence following specific rules.
2441,php,hard,0,78.73,0.0476,0.0119,35.29,2.209,4,Implement a music library manager in PHP that can perform the following operations:
2442,php,medium,0,75.13,0.1111,0.0278,41.42,2.102,4,"Write a PHP function `calculateSupervisors` that calculates how many supervisors are needed to manage students in multiple rooms. The number of students in each room is represented by a space-separated string. The supervisor configuration is represented by two numbers: the first number is the maximum number of students each supervisor can manage, and the second number is the number of additional supervisors needed for each additional student beyond that maximum."
2443,php,hard,0,80.38,0.1481,0.0,32.7,1.714,4,PHP Programming Problem: Implementing a Memoization Function
2444,php,easy,0,78.03,0.1538,0.0385,35.62,1.383,4,"Write a PHP function `colorGuessingGame` to implement a color guessing game. The function takes two string parameters: `$targetColor` (the target color) and `$guess` (the player's guessed color), and returns an associative array containing the game result."
2445,php,hard,0,83.83,0.1429,0.0,36.9,2.027,3,"Write a PHP function `calculateTextFit` that calculates the optimal display of text within given constraints. The function should determine if the text can be displayed within a specified maximum width and box height, and calculate the appropriate font size and actual height used."
2446,php,hard,0,83.62,0.1111,0.0111,35.02,1.847,4,Implement a music playlist management system using PHP. The system should support the following features:
2447,php,medium,0,81.68,0.1129,0.0,29.35,1.37,4,"Write a PHP function `towerOfHanoi` that simulates the final state after solving the Tower of Hanoi problem. The function should accept an integer parameter representing the number of disks and return an object describing the final state of three rods (source, auxiliary, destination)."
2448,php,easy,0,76.74,0.0652,0.0,36.54,2.235,4,Implement an EventBus class in PHP that handles event listening and emitting with the following capabilities:
2449,php,medium,1,75.48,0.0,0.0,34.84,2.508,4,Implement a class called `StateMutator` with the following methods to modify the state of PHP arrays (objects):
2450,php,medium,0,85.63,0.2105,0.0,36.95,1.19,4,"Write a PHP function `goldNoise` that takes three numeric parameters `x`, `y`, and `z`, and returns a pseudo-random number generated based on the golden ratio. The returned value should be a floating-point number between 0 and 1 (excluding 1), and for the same input parameters, the return value should always be the same."
2451,php,hard,0,74.57,0.0,0.0,26.37,2.377,5,Implement a DomainManager class in PHP to manage domain data. The class should support the following operations:
2452,php,hard,0,81.57,0.0889,0.0,29.18,2.253,4,Write a PHP function `validateAndAddMovie` that validates and adds a movie to a movies list. The function should:
2453,php,hard,0,79.2,0.0682,0.0,30.43,2.182,4,PHP Chemical Database Operations
2454,php,easy,1,83.07,0.0638,0.0,29.19,1.957,4,Write a PHP function `rps` to implement the Rock-Paper-Scissors game. The function should take two parameters representing player 1's and player 2's choices and return the game result.
2455,php,easy,0,83.86,0.0423,0.0,23.66,1.331,4,Write a PHP function `decodeMorse` that decodes a Morse code string into readable text.
2456,php,hard,1,74.11,0.0519,0.013,38.17,2.241,5,Implement a Wordle game simulation in PHP. Create a class called `WordleGame` that takes a 5-letter target word as its constructor argument. The class should have a method `makeGuess(guess)` that accepts a 5-letter guess and returns an associative array with the following properties:
2457,php,hard,0,76.82,0.2041,0.0204,45.9,2.612,4,Write a PHP function `validateConfigGroups` that validates and processes user group configurations. The function needs to check the validity of the configuration and store valid group information in a shared database.
2458,php,hard,0,81.24,0.1264,0.0,36.54,2.057,4,Implement an authentication system in PHP with the following requirements:
2459,php,hard,0,81.1,0.0263,0.0,33.8,2.072,3,Implement a NavigationManager class in PHP that controls the display state of a webpage sidebar and forms. The class must meet the following requirements:
2460,php,medium,1,72.38,0.0755,0.0189,33.74,2.471,5,"Write a PHP function `hasPathSum` that accepts a binary tree and a target number as parameters, and determines whether there exists a path from the root node to a leaf node where the sum of all node values along the path equals the target number."
2461,php,hard,0,70.81,0.102,0.0816,36.78,1.685,5,Implement a user preferences manager called PreferencesManager with the following functionality:
2462,php,hard,0,80.42,0.0408,0.0,33.14,2.933,3,Implement a form handler in PHP that manages form state and validation. The solution should include the following:
2463,php,hard,1,82.67,0.1579,0.0,30.34,2.022,3,Implement a simple user authentication system with registration and login functionality using PHP. Create an `AuthController` class that meets the following requirements:
2464,php,hard,1,78.55,0.0273,0.0,27.15,2.637,4,Implement a StreamProcessor class in PHP that simulates the functionality of a readable stream similar to Node.js. The class should be able to process data chunks and pipe them to a writable destination.
2465,php,medium,1,76.28,0.0,0.0,26.85,2.21,5,Implement a bus stop manager class called MapStopsManager that manages current bus stops and stop switching. The class must meet the following requirements:
2466,php,hard,0,80.94,0.1053,0.0,44.19,2.103,4,"Write a PHP function `processFormStateNode` that determines how to handle a form state node based on the type of input value. The function needs to choose between two population strategies (""WHOLE"" or ""PARTS"") and initialize the form state node properties accordingly."
