index,language,difficulty,success,control_flow_score,pattern_signal_count,dispatch_count,imperative_branch_count,title
2183,perl,hard,1,-1.6,0,0,4,Case 1: Directory with valid tests
2184,perl,hard,0,-0.8,0,0,2,Write a Perl function called `check_date_sequence_files` that verifies the existence of files following a date-based naming pattern over a sequence of days relative to today's date.
2185,perl,hard,0,0.6,0,1,2,Test case 1: Matching JSON strings
2186,perl,medium,0,1.0,0,1,1,Write a Perl function `deploy_service_proxy` that simulates deploying a service proxy and provides load testing information. The function should accept two parameters: a stack name and a template file name.
2187,perl,medium,0,2.0,0,2,2,**Problem: Docker Image and Container Management in Perl**
2188,perl,hard,1,-1.2,0,0,3,Write a Perl function `generate_self_signed_cert` that creates self-signed SSL certificates using OpenSSL commands. The function should accept these parameters:
2189,perl,medium,1,-0.8,0,0,2,Write a Perl function named `check_logging_status` that validates whether a logging status string meets specific criteria. The function should analyze the input string and return a JSON-formatted result indicating whether the logging status is properly configured.
2190,perl,hard,0,-2.4,0,0,6,Write a Perl function `setup_project_structure` that creates a directory structure for a project and optionally copies files from a source directory. The function should handle various directory creation scenarios and file copying operations.
2191,perl,hard,0,-0.8,0,0,2,Write a Perl function `generate_fithic_command` that constructs a command line string for the `fithic` program based on given parameters. The function should properly format all arguments according to the exact specifications shown in the test cases.
2192,perl,hard,0,-0.8,0,0,2,Test Case 1
2193,perl,hard,0,-1.2,0,0,3,"Create a Perl function named `build_cardano_transaction` that constructs and displays the details of a Cardano blockchain transaction. The function should calculate the transaction change after deducting the amount sent and a fixed fee, and handle error cases for insufficient funds."
2194,perl,medium,0,-4.0,0,0,10,Write a Perl function `find_tig_ancestor` that determines whether a given process has `tig` (a text-mode interface for Git) as one of its ancestor processes. The function should trace the process ancestry chain starting from the specified process ID (PID) and check if any ancestor process is named `tig`.
2195,perl,hard,0,-2.8,0,0,7,Write a Perl script that implements two functions for generating systemd unit files:
2196,perl,easy,1,-1.2,0,0,3,**Perl Problem: Learning Rate Adjustment**
2197,perl,hard,0,-1.2,0,2,10,**Perl Git Operations Simulator**
2198,perl,hard,0,-0.8,0,0,2,Input Format
2199,perl,hard,0,-1.0,0,1,6,Write a Perl script that implements two functions:
2200,perl,medium,1,-0.4,0,2,8,Normal execution
2201,perl,medium,1,-3.2,0,0,8,Set project.toml path for demo_app
2202,perl,hard,0,-2.8,0,0,7,**Shell Validation and Management Functions in Perl**
2203,perl,easy,1,0.0,0,0,0,**Perl Problem: Theme Path and Service Configuration Lookup**
2204,perl,hard,0,-1.2,0,0,3,Write a Perl function named `process_experiment_data` that processes experiment data and generates a standardized output string. The function should extract specific information from the input and format it according to the given specifications.
2205,perl,hard,0,1.6,0,2,3,Test StrongPass123!
2206,perl,easy,1,-2.0,0,0,5,Write a Perl function named `process_first_matching_file` that searches a directory for files matching a given pattern and processes the first matching file found. The function should handle various edge cases and provide appropriate error messages.
2207,perl,easy,1,-0.8,0,0,2,Test Case 1: Basic selection
2208,perl,easy,1,-4.8,0,0,12,Write a Perl function called `process_archives` that processes three different archive files and extracts them to specific destination directories. The function should handle various error cases while continuing to process valid archives.
2209,perl,hard,0,-2.6,0,1,10,Full workflow with default component
2210,perl,easy,1,0.6,0,1,2,**Perl Problem: Module Registration System**
2211,perl,hard,1,-1.6,0,0,4,Test case 1: Range 10-20
2212,perl,easy,0,-6.4,0,0,16,Expected output: 35
2213,perl,medium,0,0.6,0,1,2,Write a Perl function `create_shell_script` that generates executable shell script files with a standardized template. The function should create new shell scripts with proper permissions and a consistent header format.
2214,perl,hard,0,-4.0,0,0,10,Requirements:
2215,perl,hard,0,-1.4,0,1,7,Write a Perl function called `generate_java_proxy_flags` that converts standard proxy environment variables into Java system property flags. The function should read the following environment variables and produce the corresponding Java flags:
2216,perl,hard,0,0.0,0,0,0,"Write a Perl function called `simulate_dns_operations` that simulates DNS record updates for a virtual machine in the `spiderclub.local` domain. The function should generate the commands that would be executed to create both forward (A) and reverse (PTR) DNS records, along with the necessary `rndc` commands to apply these changes."
2217,perl,hard,0,-2.0,0,0,5,Write a Perl function `perform_backup` that simulates different types of backup operations based on given parameters. The function should handle various backup methods and provide appropriate output messages.
2218,perl,hard,0,-2.0,0,0,5,Write a Perl function called `export_shapefiles` that generates shapefile export commands for deforestation data based on different targets and years. The function should produce output that matches specific formatting requirements.
2219,perl,medium,1,-1.2,0,2,10,Requirements:
2220,perl,hard,0,-1.6,0,0,4,Write a Perl function `deploy_application` that automates application deployment by handling build commands and service management. The function must produce output in a specific format.
2221,perl,medium,0,-3.2,0,2,15,Version comparison examples
2222,perl,hard,0,0.0,0,0,0,"Write a Perl function named `apply_template` that processes template strings by performing text substitutions. The function should take a template string followed by pairs of arguments representing placeholder-value substitutions, and output the modified template."
2223,perl,hard,0,-1.2,0,0,3,**Perl Problem: GCC Compile Command Generator**
2224,perl,hard,0,-0.8,0,0,2,Setup test environment
2225,perl,easy,1,-0.8,0,0,2,"Write a Perl function named `get_file_viewer` that determines the appropriate command-line tool to view different types of files based on their file extensions. The function should take a filename as input and return the corresponding viewer command for supported file types. For unsupported file types, the function should return `undef`."
2226,perl,hard,0,-2.4,0,0,6,Write a Perl function called `gitlab_project_search` that helps users search for GitLab projects and handles different types of input patterns.
2227,perl,hard,0,-2.8,0,0,7,Test 1: Single path
2228,perl,hard,0,-3.8,0,1,13,Input Parameters (all optional):
2229,perl,easy,1,-3.2,0,0,8,Requirements:
2230,perl,hard,0,-3.2,0,0,8,Requirements:
2231,perl,medium,1,1.4,0,1,0,"Write a Perl function called `is_palindrome` that determines whether a given input string represents a palindrome number. A palindrome number reads the same forwards and backwards. The function should return ""Palindrome Number"" if the input is a valid palindrome number, and ""Not Palindrome Number"" otherwise."
2232,perl,hard,1,-4.8,0,0,12,Write a Perl function called `compare_versions` that compares two version strings and returns a value indicating their relationship. The function should follow these rules:
2233,perl,medium,1,1.6,0,2,3,Test case 1: Matching versions (stable)
2234,perl,easy,1,-1.2,0,0,3,Write a Perl function named `docker_cleanup` that simulates Docker container and image cleanup operations based on a provided configuration file. The function should test various cleanup scenarios and always return a failure status (1) as verified by the test cases.
2235,perl,easy,1,-1.2,0,0,3,Requirements:
2236,perl,hard,0,0.0,0,0,0,**Perl Problem: Parameter Combination Generator**
2237,perl,easy,1,-2.0,0,0,5,Write a Perl function called `validate_package_metadata` that validates software package metadata according to specific rules. The function should return 1 for valid metadata and 0 for invalid metadata.
2238,perl,medium,0,-2.8,0,0,7,"Write a Perl function called `setup_rootmap` that handles library file setup for different operating systems. The function should create appropriate symbolic links for Darwin/macOS systems while leaving Linux and Windows systems unchanged, and should handle various error conditions."
2239,perl,hard,0,-2.0,0,0,5,"Write a Perl function named `build_ldap_command` that constructs LDAP command strings based on the given operation type, file or base DN, and domain. The function must handle different LDAP operations and format the command appropriately."
2240,perl,hard,0,-1.6,0,0,4,Function implementation
2241,perl,hard,0,-1.2,0,0,3,Requirements:
2242,perl,hard,0,1.0,0,1,1,Test extract_and_flatten
2243,perl,hard,0,-1.6,0,0,4,Requirements:
2244,perl,easy,1,-2.4,0,0,6,"Write a Perl script that simulates managing the xterm service with commands: start, stop, and status. The script should have a function named `control_xterm` that handles these commands appropriately."
2245,perl,medium,1,-1.6,0,0,4,**Perl Problem: Homebrew Environment Setup Simulation**
2246,perl,hard,1,-0.4,0,0,1,Input Format:
2247,perl,medium,1,-2.4,0,0,6,**Perl Problem: Version String Processing**
2248,perl,medium,1,-2.0,0,0,5,**Perl Problem: Verify System Tools Availability**
2249,perl,hard,0,-2.4,0,0,6,Test case 1: Verify coreutils is installed
2250,perl,easy,1,-2.0,0,0,5,Write a Perl function called `construct_mongodb_uri` that takes three arguments:
2251,perl,hard,0,-0.4,0,0,1,Write a Perl function named `compare_numbers` that takes two integer arguments and returns a detailed comparison of their relationship using various numeric comparison operators. The output must follow a specific format showing the results of each comparison.
2252,perl,medium,1,0.0,0,0,0,Successful case
2253,perl,easy,1,-0.4,0,0,1,Test Case 1
2254,perl,hard,1,-1.2,0,0,3,Test case 1: User with no limit trying to make second connection
2255,perl,hard,0,-2.4,0,0,6,Example 1: File matches one of the patterns
2256,perl,hard,0,-1.6,0,0,4,Requirements
2257,perl,hard,0,-2.0,0,0,5,Requirements:
2258,perl,medium,1,0.0,0,0,0,**Perl Problem: Number to Word Conversion**
2259,perl,hard,0,-0.8,0,0,2,Write a Perl function `post_build_comment` that generates a mock GitHub API POST request message for build status comments. The function should handle both successful and failed cases while validating required parameters.
2260,perl,easy,1,-0.4,0,0,1,Valid inputs
2261,perl,hard,1,-0.4,0,0,1,Write a Perl function named `generate_contact_record` that creates a standardized contact record string in a specific format. The function should accept optional arguments for various contact fields and output a formatted string with default values for any missing fields.
2262,perl,hard,0,-4.4,0,0,11,Write a Perl script that implements two functions to help generate notifications for a monitoring system:
2263,perl,medium,0,0.0,0,0,0,Property extraction examples
2264,perl,hard,0,-1.2,0,0,3,Write a Perl function named `process_vcf_files` that processes Variant Call Format (VCF) files according to specific patterns and generates corresponding output messages.
2265,perl,easy,1,-0.4,0,0,1,"Returns: ""127.0.0.1\t8332\tuser\t1abc123def456ghi789jkl012mno345pqr678stu901vwx234yz567890"""
2266,perl,hard,1,-1.2,0,0,3,Write a Perl function named `dynamic_knn_split` that extracts specific columns from a TSV (Tab-Separated Values) file based on a query type and writes the result to an output file.
2267,perl,hard,1,-0.4,0,0,1,**Perl Problem: Command Availability Checker**
2268,perl,hard,0,0.0,0,0,0,Example 1 (revision exists)
2269,perl,hard,0,-2.4,0,0,6,**Perl Problem: Deployment Condition Checker**
2270,perl,hard,0,-1.6,0,0,4,Write a Perl function called `simulate_dropbear_keygen` that simulates the process of generating Dropbear SSH host keys in a specified directory. The function should handle different scenarios based on whether the directory exists and what keys are already present.
2271,perl,medium,1,-0.8,0,0,2,Valid directory with files
2272,perl,hard,0,-2.4,0,0,6,Write a Perl script that implements two functions to manage chroot environments:
2273,perl,hard,0,-3.2,0,0,8,"Write a Perl function named `process_node_data` that processes node configuration data from a file. The function should validate the input and generate two strings containing space-separated lists of node names: one in the original order and one in reverse order. The input file contains node entries, each with a type (master/slave), hostname, node name, and ID. The function must adhere to the following rules:"
2274,perl,hard,1,-1.2,0,0,3,Write a Perl function `modify_ssh_config` that modifies an SSH configuration file according to specific requirements. The function should take exactly one argument - the path to an SSH configuration file.
2275,perl,hard,0,-2.0,0,0,5,Initialize supported_plugins array
2276,perl,easy,1,-1.2,0,0,3,Write a Perl function named `process_coordinates` that converts coordinates from a specific input format to standard decimal degree format.
2277,perl,easy,1,-2.6,0,1,10,Test Case 1: Normal working site
2278,perl,medium,1,-2.4,0,0,6,Requirements:
2279,perl,hard,0,-2.4,0,0,6,Write a Perl function `manage_latest_version` that helps manage versioned files in a directory. The function should identify the latest version of files matching a specific pattern and optionally clean up older versions.
2280,perl,hard,1,-0.8,0,0,2,Write a Perl function named `get_heater_temperature` that determines the appropriate temperature setting for a heater based on the current season and a special condition.
2281,perl,hard,0,0.0,0,0,0,Write a Perl function named `generate_coalhmm_params` that constructs a configuration string for CoalHMM (a phylogenetic analysis tool). The function should accept six arguments in this order:
2282,perl,medium,1,-0.4,0,0,1,**Perl Problem: Database Dump Simulator**
2283,perl,easy,1,-0.4,0,0,1,Requirements:
2284,perl,hard,0,-0.2,0,1,4,Write a Perl function named `parse_job_stats` that extracts and formats key information from job execution logs. The function should take a multi-line string as input and produce formatted output with specific statistics.
2285,perl,hard,0,-0.8,0,0,2,Write a Perl function named `process_test_results` that analyzes test results and generates a summary report. The function should take test results as input and produce a formatted output showing the total number of passing tests and the breakdown by test sets.
2286,perl,easy,1,-0.8,0,0,2,**Perl Calculator Function**
2287,perl,easy,1,-0.8,0,0,2,Write a Perl function named `setup_docker_network` that checks if the Docker daemon is running before attempting to create a Docker network. The function should handle cases where Docker is not running by returning an appropriate error message.
2288,perl,hard,0,-6.0,0,0,15,Example 1
2289,perl,hard,0,-2.0,0,0,5,Write a Perl function called `manage_system_packages` that simulates system package management operations. The function should accept arguments to perform different actions and provide appropriate output messages.
2290,perl,medium,0,1.4,0,1,0,"Write a Perl function named `md_to_html` that converts Markdown-style headings to HTML heading tags. The function should recognize lines that start with 1-6 hash symbols (`#` to `######`) followed by a space, and convert them to corresponding HTML heading tags (`<h1>` to `<h6>`). All other text should remain unchanged."
2291,perl,hard,0,0.0,0,0,0,"Create a Perl script that simulates the setup process for dotfiles configuration. The script should implement several functions that work together to simulate different steps of a dotfiles setup process, without actually performing any file operations (all actions should be prefixed with ""Would"" to indicate simulation)."
