index,language,difficulty,success,style_stability_score,style_entropy,indent_entropy,line_length_entropy,punctuation_entropy,identifier_style_mix,title
2468,php,medium,1,0.0,9.322,2.334,3.039,3.198,4,"Write a PHP function `minimumNumberOfSteps` that calculates the minimum number of steps required to move from a start point to an end point on a 2D grid, avoiding obstacles."
2469,php,hard,0,0.0,9.095,2.15,3.009,3.185,4,Write a PHP function `formValidator` to validate the validity of a form configuration. The function should accept a form configuration array and return an array containing the validation results.
2470,php,hard,0,0.0,9.384,2.453,2.9,3.282,4,Implement a user authentication system in PHP with the following functionality:
2471,php,hard,0,0.0,9.521,2.546,3.115,3.11,4,Write a PHP function `simulateHarvester` that simulates the behavior of an energy harvester (creep) in a game room (room). The function should decide the next action based on the creep's current state and available resources in the room.
2472,php,hard,0,0.0,8.965,2.108,2.91,3.198,4,Write a PHP function `processStateData` that processes U.S. state data and returns processed results with statistics.
2473,php,easy,1,0.0,9.575,2.632,3.091,3.102,4,Write a PHP function `minimumWeightPath` that accepts a 2D numeric array (matrix) as input and returns an associative array with two keys:
2474,php,hard,0,0.0,8.838,2.135,2.602,3.351,4,Implement a FriendManager class in PHP that manages a list of friends with the following functionality:
2475,php,easy,1,0.0,8.708,2.132,2.5,3.076,5,Implement a StateManager class in PHP with the following requirements:
2476,php,hard,0,0.0,8.719,1.909,2.996,3.064,4,Write a PHP function `mipmapDownscale` that receives an image object and returns a new image object with half the dimensions.
2477,php,easy,1,0.0,8.476,1.999,2.928,3.049,3,Write two PHP functions: `countBs` and `countChar`.
2478,php,hard,0,0.0,10.072,2.914,3.136,3.272,4,Implement a conference scheduling system that manages conference days and activities. The system needs to support the following functions:
2479,php,hard,0,0.0,8.411,1.296,3.105,3.259,4,"Write a PHP function `validateRegistrationForm` to validate user registration form data, and implement a helper function `getCitiesByCountry` to return a list of cities for a specified country."
2480,php,hard,0,0.0,8.855,1.966,3.051,3.089,4,Write a PHP function `accordionToggle` that implements accordion-style content toggling. The function should handle the following scenarios:
2481,php,hard,1,0.0,8.293,2.011,2.756,3.026,3,Write a PHP program that implements a date calculator with the following two functions:
2482,php,hard,0,0.0,8.52,2.02,2.714,3.036,4,"Write a PHP function named `enhancedOmit` that takes an object and an array of property names, and returns a new object excluding the specified properties while adding metadata information."
2483,php,hard,0,0.0,8.457,1.905,2.64,3.163,4,PHP Project Management System
2484,php,hard,0,0.0,8.099,1.386,2.933,3.029,4,Write a PHP function `generateChord` that generates chord information based on a given note and chord type.
2485,php,hard,0,0.0,9.227,2.551,2.996,2.93,4,Write a PHP function `filterAndProcessPersons` that filters and processes an array of person objects. The function must meet the following requirements:
2486,php,medium,0,0.0,8.803,2.03,2.946,3.076,4,Write a PHP function `calculatePercentageScore` that calculates a percentage score based on the input element's type and value. The function needs to handle two input types: checkbox and range slider.
2487,php,hard,0,0.0,9.394,1.981,3.138,3.275,5,Implement a User Authentication System in PHP
2488,php,medium,1,0.0,9.209,2.171,2.914,3.374,4,Write a PHP function `generateStarRating` that generates an array of star objects based on a given rating and skill name.
2489,php,hard,1,0.0,8.042,1.509,2.676,3.107,4,"Write a PHP function `generateSymmetricPattern` that generates a symmetric pattern based on a given positive integer input. The pattern consists of multiple lines of strings, each containing a specific number of spaces and hash symbols (`#`), forming a symmetric diamond-like pattern."
2490,php,medium,0,0.0,7.987,2.165,2.673,2.649,3,Implement a simple calculator class Calculator that can handle basic arithmetic operations and clear functionality. The Calculator class needs to include a processInput method that receives string input and returns the currently displayed value.
2491,php,hard,0,0.0,8.741,1.769,2.838,3.134,5,Implement a GameLoopSimulator class in PHP that simulates a game loop with the following requirements:
2492,php,hard,0,0.0,8.215,2.12,2.837,3.008,2,Implement a slide navigator that manages a set of slides and provides navigation functionality.
2493,php,medium,1,0.0,8.019,1.578,2.611,3.08,4,Write a PHP function `processVoterData` that processes voter data and returns structured information. The function needs to return different status information based on different input properties.
2494,php,hard,0,0.0,9.125,2.293,2.848,3.234,4,Implement a simple Object-Relational Mapping (ORM) system to handle burger data. You need to write a PHP class called `BurgerORM` that should contain the following methods:
2495,php,medium,1,0.0,8.723,2.12,2.632,3.222,4,"Write a PHP function `calculateMaxProfit` that calculates the maximum profit obtainable from a sequence of stock prices. You can perform multiple transactions (i.e., buy and sell multiple times), but you cannot engage in multiple transactions simultaneously (i.e., you must sell before buying again)."
2496,php,hard,0,0.0,7.901,1.666,2.391,3.094,4,Implement a Counter class in PHP that tracks count operations and maintains a history of all changes. The class should meet the following requirements:
2497,php,hard,0,0.0,9.261,2.346,2.784,3.13,5,"Implement a restaurant management system in PHP that allows users to add, view, update, and delete restaurants, as well as fetch restaurants by user or all restaurants. The system should handle the following operations:"
2498,php,medium,0,0.0,8.231,1.615,2.734,3.132,4,Write a PHP function `validateFields` to validate user registration and login form input fields. The function should accept two parameters: an associative array containing form data and a string indicating the validation type ('register' or 'login').
2499,php,medium,0,0.0,8.73,2.124,3.063,3.043,3,"Write a PHP function `handleTableAction` that processes table operations including navigation, and adding/removing rows and columns. The function should return a new table state based on the pressed key and current table state."
2500,php,hard,0,0.0,9.506,2.374,3.077,3.305,4,Implement a simple HTTP request proxy library in PHP
2501,php,hard,0,0.0,9.445,2.177,3.094,3.174,5,Implement a user validation system that handles registration and login functionality for students and teachers.
2502,php,easy,1,0.0,8.09,1.741,2.564,3.285,3,"Write a PHP function `findWords` that accepts a 2D character array (letter board) and an array of strings (word list), and returns all words that can be found on the board."
2503,php,hard,0,0.0,10.138,2.742,3.128,3.268,5,Implement an `AjaxSimulator` class in PHP that simulates AJAX request processing. The class should include an `ajax` method that returns appropriate responses based on different request parameters.
2504,php,easy,1,0.0,8.305,1.735,2.636,3.184,4,"Write a PHP function `ticTacToeSimulator` that determines the current state of a Tic-Tac-Toe game. The function takes an array of 9 elements representing a 3x3 game board. Each element can be 'X', 'O', or an empty string (representing an empty space)."
2505,php,easy,1,0.0,8.851,2.316,2.788,3.247,3,Please implement the following two functions in PHP:
2506,php,hard,0,0.0,8.075,1.77,2.888,2.667,4,"Create a PHP class `VerifyEmailTemplate` that generates email templates for user registration verification. The class should generate email subjects, plain text content, and HTML content based on provided user information."
2507,php,easy,1,0.8,7.413,1.369,2.306,2.988,4,Implement a Stack data structure in PHP with the following operations:
2508,php,hard,0,0.0,7.783,2.069,2.389,2.575,4,Implement a file operations module with the following functionality:
2509,php,hard,0,0.0,9.003,2.289,2.821,3.144,4,Implement a Priority Queue in PHP
2510,php,medium,1,0.0,8.676,2.206,2.616,3.103,4,Write a PHP function `processCategories` that takes an array representing a category structure and returns an object containing all categories and their subcategories.
2511,php,medium,1,0.0,8.718,1.885,2.899,3.185,4,Programming Problem: Implement Puzzle Game Calculation Logic
2512,php,easy,1,0.0,9.06,2.577,2.859,2.874,4,Write a PHP function `getStoreNames` that retrieves a list of store names from a database connection pool and stores them in a given array.
2513,php,hard,0,0.0,8.672,2.172,2.929,3.071,3,Write a PHP function `validatePdfUpload` that validates a PDF file upload request. The function should accept a request array as a parameter and return an array with the validation results.
2514,php,medium,0,0.0,9.391,2.213,3.242,3.185,4,Write a PHP function `parseCSV` that converts CSV data in a 2D array format into an array of objects. The function needs to handle the following two cases:
2515,php,hard,0,0.0,9.468,2.427,2.894,3.396,4,Write a PHP function `loadAndProcessProjects` that loads and processes project data from the Scratch project API. The function should meet the following requirements:
2516,php,hard,0,0.0,8.597,2.067,2.813,3.217,3,Write a PHP function `createNavLink` that determines the state and style of a navigation link based on the current path and link configuration.
2517,php,hard,0,0.0,8.847,1.901,3.291,3.155,3,"Write a PHP function `evaluateSelectionScore` that evaluates and compares attribute values between two categories (""Local Hero"" and ""White Professional""). The function should return an object containing the comparison results."
