index,language,difficulty,success,docs_score,question_chars,headings,code_blocks,example_markers,has_constraints,has_notes,title
2497,php,hard,0,7.19,1436,0,0,0,0,0,"Implement a restaurant management system in PHP that allows users to add, view, update, and delete restaurants, as well as fetch restaurants by user or all restaurants. The system should handle the following operations:"
2498,php,medium,0,5.14,1162,0,0,0,0,0,Write a PHP function `validateFields` to validate user registration and login form input fields. The function should accept two parameters: an associative array containing form data and a string indicating the validation type ('register' or 'login').
2499,php,medium,0,8.98,1130,0,0,0,1,1,"Write a PHP function `handleTableAction` that processes table operations including navigation, and adding/removing rows and columns. The function should return a new table state based on the pressed key and current table state."
2500,php,hard,0,5.19,954,0,0,0,0,0,Implement a simple HTTP request proxy library in PHP
2501,php,hard,0,10.37,1240,0,0,0,1,1,Implement a user validation system that handles registration and login functionality for students and teachers.
2502,php,easy,1,15.52,1269,0,1,2,1,0,"Write a PHP function `findWords` that accepts a 2D character array (letter board) and an array of strings (word list), and returns all words that can be found on the board."
2503,php,hard,0,8.19,1136,0,0,0,0,1,Implement an `AjaxSimulator` class in PHP that simulates AJAX request processing. The class should include an `ajax` method that returns appropriate responses based on different request parameters.
2504,php,easy,1,4.28,886,0,0,0,0,0,"Write a PHP function `ticTacToeSimulator` that determines the current state of a Tic-Tac-Toe game. The function takes an array of 9 elements representing a 3x3 game board. Each element can be 'X', 'O', or an empty string (representing an empty space)."
2505,php,easy,1,4.86,577,0,0,0,0,1,Please implement the following two functions in PHP:
2506,php,hard,0,10.18,1127,0,0,0,1,1,"Create a PHP class `VerifyEmailTemplate` that generates email templates for user registration verification. The class should generate email subjects, plain text content, and HTML content based on provided user information."
2507,php,easy,1,8.86,814,0,0,2,0,1,Implement a Stack data structure in PHP with the following operations:
2508,php,hard,0,9.89,951,0,0,0,1,1,Implement a file operations module with the following functionality:
2509,php,hard,0,9.38,1128,0,0,0,1,1,Implement a Priority Queue in PHP
2510,php,medium,1,8.62,915,0,0,0,1,1,Write a PHP function `processCategories` that takes an array representing a category structure and returns an object containing all categories and their subcategories.
2511,php,medium,1,10.86,1535,0,0,0,1,1,Programming Problem: Implement Puzzle Game Calculation Logic
2512,php,easy,1,18.14,1702,0,1,2,1,1,Write a PHP function `getStoreNames` that retrieves a list of store names from a database connection pool and stores them in a given array.
2513,php,hard,0,8.36,1237,0,0,0,0,1,Write a PHP function `validatePdfUpload` that validates a PDF file upload request. The function should accept a request array as a parameter and return an array with the validation results.
2514,php,medium,0,16.76,1535,0,1,3,1,0,Write a PHP function `parseCSV` that converts CSV data in a 2D array format into an array of objects. The function needs to handle the following two cases:
2515,php,hard,0,10.7,1441,0,0,0,1,1,Write a PHP function `loadAndProcessProjects` that loads and processes project data from the Scratch project API. The function should meet the following requirements:
2516,php,hard,0,7.58,1009,0,0,0,0,1,Write a PHP function `createNavLink` that determines the state and style of a navigation link based on the current path and link configuration.
2517,php,hard,0,12.84,1586,0,1,2,0,0,"Write a PHP function `evaluateSelectionScore` that evaluates and compares attribute values between two categories (""Local Hero"" and ""White Professional""). The function should return an object containing the comparison results."
2518,php,medium,0,18.72,1331,0,1,3,1,1,Write a PHP function `fetchCityData` that retrieves weather information and a photo link for a given city name.
2519,php,hard,1,8.19,1135,0,0,0,0,1,Write a PHP function `calculatePositionFromOrientation` that calculates the position of an object within a container based on given tilt and pitch angles.
2520,php,medium,1,16.4,1139,0,1,2,1,1,Create an animal sound system in PHP with the following requirements:
2521,php,hard,0,12.42,971,0,0,2,1,0,Implement an EventLogger class in PHP that can log event messages and trigger completion events when executed. The requirements are:
2522,php,hard,1,17.36,1235,0,1,2,1,1,Write a PHP function `counter` that modifies the current count value based on the given operation type. The function must meet the following requirements:
2523,php,hard,0,9.8,2101,0,0,0,0,1,Implement an employee management system using PHP. The system should be implemented as a class called `EmployeeSystem` with the following functionalities:
2524,php,hard,0,17.89,1553,0,1,2,1,1,Write a PHP class `RuleMatcher` that matches messages against given rules and counts the number of matching messages.
2525,php,medium,1,10.7,842,0,1,0,1,1,Write a PHP function `fetchLatestEntry` that processes the resolved value from a promise-returning asynchronous function:
2526,php,hard,1,11.42,1873,0,0,1,0,1,Implement a pilot card manager class in PHP that can manage and display information for two pilots.
2527,php,hard,1,10.24,1161,0,0,0,1,1,Write a PHP function `simulateImageLoading` to simulate the image loading process. The function should meet the following requirements:
1,racket,medium,1,16.43,1576,0,1,2,1,0,**Racket Programming Problem: Vehicle Creation**
2529,php,hard,0,6.8,1202,0,0,0,0,0,Create a PHP class `ScheduleProcessor` that implements the following functionality:
2530,php,easy,0,12.37,1362,0,1,1,0,1,"Write a PHP function `extractIMDBRating` that extracts the IMDB user rating from an HTML string. The rating is located in the first `<b>` tag following the `<b>user rating:</b>` tag. If the rating section or value cannot be found, the function should return a specific error array."
2,racket,hard,0,16.45,2128,0,1,2,0,1,**Racket Programming Problem: File Download Response Generator**
3,racket,hard,0,15.91,1324,0,1,2,1,1,**Problem Description:**
4,racket,medium,1,18.19,1732,0,1,2,1,1,**Problem: Reshape List**
5,racket,easy,0,15.35,1289,0,2,1,1,0,**Problem: Check if Two Binary Trees are Identical**
6,racket,easy,1,19.05,2250,0,1,3,0,1,**Problem: Location Details Lookup in Racket**
7,racket,hard,0,20.44,1581,0,1,4,1,0,**RFID UID Action Processor**
8,racket,hard,0,11.97,1062,0,1,2,1,0,**Problem Description:**
9,racket,medium,0,16.95,1171,0,3,1,1,0,**Problem: Maximum Island Area**
10,racket,hard,0,20.43,1880,0,1,3,1,1,**Video Frame Extraction Utility in Racket**
11,racket,easy,1,12.43,856,0,1,2,1,0,**Problem: Calculate Factorial**
12,racket,easy,1,9.33,1819,0,0,0,0,1,**Problem: Generate Harmonic Complex Tones in Racket**
13,racket,hard,0,19.74,1586,0,2,2,1,1,**Flask Route Simulator in Racket**
14,racket,medium,1,10.13,976,0,1,1,0,1,**Problem: Simulating Color Blindness in Racket**
15,racket,medium,1,12.2,1017,0,1,2,0,1,**Problem: Find the Longest Palindromic Substring**
16,racket,medium,0,16.55,1231,0,1,2,1,1,**Problem: Count Univalue Subtrees**
17,racket,medium,0,14.17,1724,0,1,2,0,1,**Problem: Polygon Area and Point Inclusion in Racket**
18,racket,medium,1,15.5,1080,0,1,2,1,1,**Problem: Generate Collatz Sequence**
19,racket,hard,0,16.03,1276,0,2,2,0,1,**Problem: Minimum Distance to Nearest Numbers**
20,racket,hard,1,16.92,1094,0,2,3,0,1,**Problem: Unique Morse Code Words**
21,racket,easy,1,17.36,1238,0,1,2,1,1,**Problem: Print Name with Numbers**
22,racket,hard,0,7.81,1386,0,0,0,0,1,**Problem: Extract Job Details from HTML using Racket**
23,racket,medium,1,14.14,1702,0,1,1,0,1,**Programming Problem: Filter Characters by Pattern (Racket Version)**
24,racket,medium,1,23.07,2204,3,1,2,1,1,Test Case 1
25,racket,hard,1,11.65,870,0,1,2,1,0,**Problem: Implement Radix Sort in Racket**
26,racket,hard,0,19.79,1494,0,1,4,1,1,**Problem: Simplified Ground Motion Calculation in Racket**
27,racket,medium,1,15.94,1286,0,1,3,1,0,**Programming Problem: Number Checker**
28,racket,medium,0,16.67,1783,1,1,2,1,0,f))
29,racket,medium,1,12.12,1635,0,1,1,1,0,**License Throughput Exceedance Checker**
30,racket,hard,0,22.58,1970,0,1,4,1,1,**Problem: Implement the CGMY Characteristic Function in Racket**
31,racket,hard,1,18.29,1795,0,1,2,1,1,**Problem: Convert RGB Image to Grayscale**
32,racket,hard,1,16.85,1648,0,1,2,1,1,**Problem: Calculate Scaled Resolution in Racket**
33,racket,easy,0,19.08,1070,0,1,4,1,1,**Problem: Find Narcissistic Numbers in a Range**
